run_id,gamma,seed,layer,cka_drift,scale,effective_rank,local_raw_q01,local_normalized_q01,task_jacobian,nuisance_jacobian,fiber_raw_q01,fiber_normalized_q01,exact_float_equal_pairs,linear_nuisance_cosine,mlp_nuisance_cosine,mlp_nuisance_angular_mae,convergence_warnings
2259ed19d3c5e493,0.25,101,3,0.044745987826592226,3.6880908012390137,12.303892116692786,2.9950411319732666,0.812084436416626,4.577291011810303,3.6232309341430664,1.3780736002877567,0.37365500866323387,0,0.9999400973320007,0.9994518756866455,0.02536848373711109,0
2259ed19d3c5e493,0.25,101,4,0.09389029071649513,3.6292757987976074,11.372514780312466,2.7402126789093018,0.7550301551818848,4.861688613891602,3.482970714569092,1.174881082566099,0.32372328467165307,0,0.9998407959938049,0.9981870651245117,0.029786670580506325,0
88898f1eba9685c7,0.25,102,1,3.732412886536807e-05,4.608498573303223,8.112780312665167,3.398864507675171,0.7375209927558899,4.059953689575195,4.0784101486206055,1.9760653621529856,0.42878723530483936,0,0.9999971985816956,0.9996881484985352,0.019311994314193726,0
88898f1eba9685c7,0.25,102,2,0.00903311750037028,4.127326011657715,11.139476896644368,3.3412892818450928,0.8095530271530151,4.308967113494873,4.0989885330200195,1.7271393511960882,0.41846448434597816,0,0.9999824166297913,0.9994897246360779,0.024526089429855347,0
88898f1eba9685c7,0.25,102,3,0.0657050545205935,3.72408127784729,12.38428957526877,3.028111696243286,0.8131164312362671,4.420936584472656,3.971186399459839,1.4631347011757094,0.39288473908428667,0,0.9999411702156067,0.9992660880088806,0.028051136061549187,0
88898f1eba9685c7,0.25,102,4,0.1898708478091592,3.62692928314209,12.160156330253399,2.728553295135498,0.752303957939148,4.612825393676758,3.8903310298919678,1.2109423422213677,0.3338753660982056,0,0.9998794198036194,0.9992255568504333,0.029363326728343964,0
df3eb89cfa92e68c,0.5,100,1,0.00021133850100540919,4.463775157928467,8.077733554890083,3.2919421195983887,0.7374793887138367,3.867431640625,4.007582664489746,1.9487772799738399,0.43657603956876306,0,0.999997079372406,0.9997347593307495,0.01770782843232155,0
df3eb89cfa92e68c,0.5,100,2,0.03858170789887283,4.002978324890137,10.488642963198462,3.0467591285705566,0.7611230611801147,4.178073406219482,3.8329086303710938,1.4421179908915416,0.36026125395798164,0,0.9999780058860779,0.9996097683906555,0.02127060666680336,0
df3eb89cfa92e68c,0.5,100,3,0.19121934196257862,4.146438121795654,9.704304505887976,2.749648094177246,0.6631349921226501,4.83692741394043,3.777768611907959,1.2996497758207992,0.31343763916051726,0,0.9999330639839172,0.9992685914039612,0.0274182315915823,0
df3eb89cfa92e68c,0.5,100,4,0.33122376962457223,4.563693523406982,7.852419946934971,2.713325023651123,0.594545841217041,5.688728332519531,3.675664186477661,1.0822970101510665,0.23715374500939052,0,0.9998502731323242,0.9992093443870544,0.027538036927580833,0
9902368fc8861db9,0.5,101,1,0.00017433269103361848,4.436721324920654,8.05766794396735,3.150149345397949,0.7100173830986023,4.190345764160156,3.6095731258392334,1.749230288958529,0.3942619247085148,0,0.9999962449073792,0.9996768832206726,0.020161937922239304,0
9902368fc8861db9,0.5,101,2,0.03407023035109524,4.159784317016602,9.88867700283451,3.0205154418945312,0.7261230945587158,4.591076850891113,3.5746076107025146,1.50927725202459,0.36282584312136745,0,0.999976396560669,0.9994746446609497,0.024351678788661957,0
9902368fc8861db9,0.5,101,3,0.1479723540703074,4.293591022491455,9.396297548907604,2.8998911380767822,0.6753999590873718,5.35662317276001,3.5049617290496826,1.3292001704291776,0.3095777318953584,0,0.9999289512634277,0.9992302060127258,0.029486121609807014,0
9902368fc8861db9,0.5,101,4,0.20719490973547938,4.726206302642822,7.396262159050955,2.544750452041626,0.5384340882301331,6.39351224899292,3.3258395195007324,1.07092378013685,0.22659268587958292,0,0.9998357892036438,0.9992082715034485,0.02879074402153492,0
3201d7bdc30129b1,0.5,102,1,0.0001541558649968966,4.620708465576172,8.103693714334746,3.4000892639160156,0.7358372211456299,4.086104393005371,4.059072971343994,1.9743205660526597,0.42727659205534296,0,0.9999969601631165,0.9996886253356934,0.018943630158901215,0
3201d7bdc30129b1,0.5,102,2,0.034877051384914814,4.308964252471924,10.579865568712812,3.296208620071411,0.7649654150009155,4.552542686462402,4.0545244216918945,1.7198053480693942,0.39912267712195415,0,0.9999803900718689,0.9994494915008545,0.025301413610577583,0
3201d7bdc30129b1,0.5,102,3,0.18590846528913396,4.275198459625244,9.857006500540626,3.0158932209014893,0.7054393291473389,5.075582504272461,3.8670945167541504,1.4160080604585774,0.33121457958765776,0,0.9999346733093262,0.9989947080612183,0.029675213620066643,0
3201d7bdc30129b1,0.5,102,4,0.38658288542365127,4.595701694488525,8.19574612251483,2.686889171600342,0.5846526622772217,5.828464508056641,3.690979480743408,1.1688173575597576,0.25432837796271285,0,0.999850869178772,0.999413013458252,0.02637920342385769,0
